"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0047325",1.00000000001554,0.940235856221973,0,1,"inositol tetrakisphosphate 1-kinase activity","MF"
"GO:0052725",1.00000000001554,0.940235856221973,0,1,"inositol-1,3,4-trisphosphate 6-kinase activity","MF"
"GO:0052726",1.00000000001554,0.940235856221973,0,1,"inositol-1,3,4-trisphosphate 5-kinase activity","MF"
"GO:1902310",1.0000000000156,0.884670913537582,0,2,"positive regulation of peptidyl-serine dephosphorylation","BP"
"GO:2001045",1.00000000001561,0.878733770829457,0,2,"negative regulation of integrin-mediated signaling pathway","BP"
"GO:0071629",1.00000000001562,0.940656417048825,0,1,"cytoplasm protein quality control by the ubiquitin-proteasome system","BP"
"GO:0018395",1.00000000001563,0.940655742432296,0,1,"peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine","BP"
"GO:0018738",1.00000000001563,0.940655742432296,0,1,"S-formylglutathione hydrolase activity","MF"
"GO:0033746",1.00000000001563,0.940655742432296,0,1,"histone demethylase activity (H3-R2 specific)","MF"
"GO:0033749",1.00000000001563,0.940655742432296,0,1,"histone demethylase activity (H4-R3 specific)","MF"
"GO:0033961",1.00000000001563,0.940655742432296,0,1,"cis-stilbene-oxide hydrolase activity","MF"
"GO:0047263",1.00000000001563,0.938600415113929,0,1,"N-acylsphingosine galactosyltransferase activity","MF"
"GO:0003169",1.00000000001563,0.884576314679743,0,2,"coronary vein morphogenesis","BP"
"GO:0051870",1.00000000001564,0.87484829035652,0,2,"methotrexate binding","MF"
"GO:0102166",1.00000000001565,0.939498914718342,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity","MF"
"GO:0102167",1.00000000001565,0.939498914718342,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity","MF"
"GO:0102571",1.00000000001565,0.939498914718342,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity","MF"
"GO:0071550",1.00000000001568,0.884046429330671,0,2,"death-inducing signaling complex assembly","BP"
"GO:0060545",1.00000000001569,0.879071785901731,0,2,"positive regulation of necroptotic process","BP"
"GO:0008265",1.0000000000157,0.940375660309723,0,1,"Mo-molybdopterin cofactor sulfurase activity","MF"
"GO:0102867",1.0000000000157,0.940375660309723,0,1,"molybdenum cofactor sulfurtransferase activity","MF"
"GO:0004394",1.0000000000157,0.940498442308263,0,1,"heparan sulfate 2-O-sulfotransferase activity","MF"
"GO:0030305",1.0000000000157,0.940498442308263,0,1,"heparanase activity","MF"
"GO:1990136",1.00000000001571,0.940561734689454,0,1,"linoleate 9S-lipoxygenase activity","MF"
"GO:0015920",1.00000000001572,0.884681342908232,0,2,"lipopolysaccharide transport","BP"
"GO:0002419",1.00000000001573,0.936066517061793,0,1,"T cell mediated cytotoxicity directed against tumor cell target","BP"
"GO:0002841",1.00000000001573,0.936066517061793,0,1,"negative regulation of T cell mediated immune response to tumor cell","BP"
"GO:0002852",1.00000000001573,0.936066517061793,0,1,"regulation of T cell mediated cytotoxicity directed against tumor cell target","BP"
"GO:0002853",1.00000000001573,0.936066517061793,0,1,"negative regulation of T cell mediated cytotoxicity directed against tumor cell target","BP"
"GO:0030197",1.00000000001573,0.936066517061793,0,1,"extracellular matrix constituent, lubricant activity","MF"
"GO:0045660",1.00000000001574,0.93245348115045,0,1,"positive regulation of neutrophil differentiation","BP"
"GO:0000829",1.00000000001578,0.878828052718357,0,2,"inositol heptakisphosphate kinase activity","MF"
"GO:0033857",1.00000000001578,0.878828052718357,0,2,"diphosphoinositol-pentakisphosphate kinase activity","MF"
"GO:0004611",1.00000000001581,0.884248750316886,0,2,"phosphoenolpyruvate carboxykinase activity","MF"
"GO:0004613",1.00000000001581,0.884248750316886,0,2,"phosphoenolpyruvate carboxykinase (GTP) activity","MF"
"GO:0019543",1.00000000001581,0.884248750316886,0,2,"propionate catabolic process","BP"
"GO:0046327",1.00000000001581,0.884248750316886,0,2,"glycerol biosynthetic process from pyruvate","BP"
"GO:1903408",1.00000000001581,0.939994889712305,0,1,"positive regulation of sodium:potassium-exchanging ATPase activity","BP"
"GO:1903526",1.00000000001581,0.939994889712305,0,1,"negative regulation of membrane tubulation","BP"
"GO:0036153",1.00000000001582,0.933732566541258,0,1,"triglyceride acyl-chain remodeling","BP"
"GO:0036155",1.00000000001582,0.933732566541258,0,1,"acylglycerol acyl-chain remodeling","BP"
"GO:0051264",1.00000000001582,0.933732566541258,0,1,"mono-olein transacylation activity","MF"
"GO:0051265",1.00000000001582,0.933732566541258,0,1,"diolein transacylation activity","MF"
"GO:1990911",1.00000000001584,0.884576314679542,0,2,"response to psychosocial stress","BP"
"GO:0033222",1.00000000001584,0.938153021197639,0,1,"xylose binding","MF"
"GO:0003342",1.00000000001585,0.884294949446265,0,2,"proepicardium development","BP"
"GO:0003343",1.00000000001585,0.884294949446265,0,2,"septum transversum development","BP"
"GO:0004057",1.00000000001587,0.933471103760827,0,1,"arginyltransferase activity","MF"
"GO:0016122",1.00000000001588,0.884796958853494,0,2,"xanthophyll metabolic process","BP"
"GO:0060182",1.00000000001589,0.938867505070784,0,1,"apelin receptor activity","MF"
"GO:0046361",1.00000000001589,0.88482689456591,0,2,"2-oxobutyrate metabolic process","BP"
"GO:0072021",1.0000000000159,0.884060954319705,0,2,"ascending thin limb development","BP"
"GO:0072023",1.0000000000159,0.884060954319705,0,2,"thick ascending limb development","BP"
"GO:0072218",1.0000000000159,0.884060954319705,0,2,"metanephric ascending thin limb development","BP"
"GO:0072233",1.0000000000159,0.884060954319705,0,2,"metanephric thick ascending limb development","BP"
"GO:0019343",1.00000000001591,0.884728628715479,0,2,"cysteine biosynthetic process via cystathionine","BP"
"GO:0009153",1.00000000001593,0.884829220141418,0,2,"purine deoxyribonucleotide biosynthetic process","BP"
"GO:0004342",1.00000000001595,0.884773861349272,0,2,"glucosamine-6-phosphate deaminase activity","MF"
"GO:0006043",1.00000000001595,0.884773861349272,0,2,"glucosamine catabolic process","BP"
"GO:0004463",1.00000000001595,0.940400645321137,0,1,"leukotriene-A4 hydrolase activity","MF"
"GO:0004152",1.00000000001598,0.940602756924911,0,1,"dihydroorotate dehydrogenase activity","MF"
"GO:0047804",1.00000000001599,0.884759511642706,0,2,"cysteine-S-conjugate beta-lyase activity","MF"
"GO:0015680",1.00000000001602,0.933322892554425,0,1,"protein maturation by copper ion transfer","BP"
"GO:1903031",1.00000000001603,0.861211136246327,0,2,"regulation of microtubule plus-end binding","BP"
"GO:1903033",1.00000000001603,0.861211136246327,0,2,"positive regulation of microtubule plus-end binding","BP"
"GO:1901523",1.00000000001604,0.884816377443186,0,2,"icosanoid catabolic process","BP"
"GO:0015866",1.00000000001606,0.884730992784941,0,2,"ADP transport","BP"
"GO:1900022",1.0000000000161,0.940652589902296,0,1,"regulation of D-erythro-sphingosine kinase activity","BP"
"GO:0060557",1.0000000000161,0.884824645994103,0,2,"positive regulation of vitamin D biosynthetic process","BP"
"GO:0060559",1.0000000000161,0.884824645994103,0,2,"positive regulation of calcidiol 1-monooxygenase activity","BP"
"GO:0031930",1.00000000001612,0.884823787816222,0,2,"mitochondria-nucleus signaling pathway","BP"
"GO:0033989",1.00000000001612,0.940474589652823,0,1,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity","MF"
"GO:0044594",1.00000000001612,0.940474589652823,0,1,"17-beta-hydroxysteroid dehydrogenase (NAD+) activity","MF"
"GO:0014876",1.00000000001612,0.940228090026762,0,1,"response to injury involved in regulation of muscle adaptation","BP"
"GO:1903072",1.00000000001612,0.940228090026762,0,1,"regulation of death-inducing signaling complex assembly","BP"
"GO:1903073",1.00000000001612,0.940228090026762,0,1,"negative regulation of death-inducing signaling complex assembly","BP"
"GO:2000454",1.00000000001612,0.940228090026762,0,1,"positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation","BP"
"GO:0002037",1.00000000001614,0.884831534391999,0,2,"negative regulation of L-glutamate import across plasma membrane","BP"
"GO:0002876",1.00000000001614,0.884831534391999,0,2,"positive regulation of chronic inflammatory response to antigenic stimulus","BP"
"GO:1900110",1.00000000001614,0.884831534391995,0,2,"negative regulation of histone H3-K9 dimethylation","BP"
"GO:1901671",1.00000000001614,0.884831534391995,0,2,"positive regulation of superoxide dismutase activity","BP"
"GO:1904833",1.00000000001614,0.884831534391995,0,2,"positive regulation of removal of superoxide radicals","BP"
"GO:0099083",1.00000000001618,0.937224886540935,0,1,"retrograde trans-synaptic signaling by neuropeptide, modulating synaptic transmission","BP"
"GO:0014852",1.00000000001618,0.88482688802465,0,2,"regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction","BP"
"GO:0014853",1.00000000001618,0.88482688802465,0,2,"regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction","BP"
"GO:0000703",1.00000000001619,0.882145027339856,0,2,"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity","MF"
"GO:0004382",1.00000000001619,0.876643755294827,0,2,"guanosine-diphosphatase activity","MF"
"GO:0015853",1.00000000001621,0.94058978445392,0,1,"adenine transport","BP"
"GO:0015854",1.00000000001621,0.94058978445392,0,1,"guanine transport","BP"
"GO:0035344",1.00000000001621,0.94058978445392,0,1,"hypoxanthine transport","BP"
"GO:0035364",1.00000000001621,0.94058978445392,0,1,"thymine transport","BP"
"GO:0070510",1.00000000001622,0.921671551377384,0,1,"regulation of histone H4-K20 methylation","BP"
"GO:0070512",1.00000000001622,0.921671551377384,0,1,"positive regulation of histone H4-K20 methylation","BP"
"GO:0033797",1.00000000001623,0.939141474722884,0,1,"selenate reductase activity","MF"
"GO:0097604",1.00000000001623,0.880114358388208,0,2,"temperature-gated cation channel activity","MF"
"GO:0015860",1.00000000001626,0.881230471954402,0,2,"purine nucleoside transmembrane transport","BP"
"GO:1901551",1.00000000001626,0.935393181134191,0,1,"negative regulation of endothelial cell development","BP"
"GO:1903141",1.00000000001626,0.935393181134191,0,1,"negative regulation of establishment of endothelial barrier","BP"
"GO:0062044",1.00000000001626,0.880024789240079,0,2,"negative regulation of cardiac epithelial to mesenchymal transition","BP"
"GO:1905006",1.00000000001626,0.880024789240079,0,2,"negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP"
"GO:0072590",1.00000000001629,0.878775547670223,0,2,"N-acetyl-L-aspartate-L-glutamate ligase activity","MF"
"GO:0004067",1.00000000001629,0.884478118847867,0,2,"asparaginase activity","MF"
"GO:2001029",1.0000000000163,0.883760418464493,0,2,"regulation of cellular glucuronidation","BP"
"GO:0001616",1.00000000001631,0.934902617900474,0,1,"growth hormone secretagogue receptor activity","MF"
"GO:0036321",1.00000000001631,0.934902617900474,0,1,"ghrelin secretion","BP"
"GO:0061914",1.00000000001631,0.934902617900474,0,1,"negative regulation of growth plate cartilage chondrocyte proliferation","BP"
"GO:0061975",1.00000000001631,0.934902617900474,0,1,"articular cartilage development","BP"
"GO:0061976",1.00000000001631,0.934902617900474,0,1,"temporomandibular joint articular cartilage development","BP"
"GO:0061978",1.00000000001631,0.934902617900474,0,1,"mandibular condyle articular cartilage development","BP"
"GO:1901148",1.00000000001631,0.934902617900474,0,1,"gene expression involved in extracellular matrix organization","BP"
"GO:0021837",1.00000000001632,0.940074540340586,0,1,"motogenic signaling involved in postnatal olfactory bulb interneuron migration","BP"
"GO:0120092",1.00000000001632,0.940074540340586,0,1,"crotonyl-CoA hydratase activity","MF"
"GO:0120093",1.00000000001632,0.940074540340586,0,1,"regulation of peptidyl-lysine crotonylation","BP"
"GO:0120094",1.00000000001632,0.940074540340586,0,1,"negative regulation of peptidyl-lysine crotonylation","BP"
"GO:1903465",1.00000000001632,0.940074540340586,0,1,"positive regulation of mitotic cell cycle DNA replication","BP"
"GO:0021577",1.00000000001633,0.884688646583722,0,2,"hindbrain structural organization","BP"
"GO:0021589",1.00000000001633,0.884688646583722,0,2,"cerebellum structural organization","BP"
"GO:1903416",1.00000000001633,0.880143593800609,0,2,"response to glycoside","BP"
"GO:0005093",1.00000000001635,0.884478579933283,0,2,"Rab GDP-dissociation inhibitor activity","MF"
"GO:0019050",1.00000000001636,0.88473691220454,0,2,"suppression by virus of host apoptotic process","BP"
"GO:0039526",1.00000000001636,0.88473691220454,0,2,"modulation by virus of host apoptotic process","BP"
"GO:0060983",1.00000000001636,0.88473691220454,0,2,"epicardium-derived cardiac vascular smooth muscle cell differentiation","BP"
"GO:0010920",1.00000000001637,0.879008950895647,0,2,"negative regulation of inositol phosphate biosynthetic process","BP"
"GO:0004109",1.00000000001645,0.880087472201708,0,2,"coproporphyrinogen oxidase activity","MF"
"GO:1903597",1.00000000001645,0.93232546500003,0,1,"negative regulation of gap junction assembly","BP"
"GO:0003271",1.00000000001646,0.940605414835579,0,1,"smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation","BP"
"GO:0030387",1.00000000001646,0.94054209394831,0,1,"fructosamine-3-kinase activity","MF"
"GO:1902962",1.00000000001648,0.861942885498145,0,2,"regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","BP"
"GO:1902963",1.00000000001648,0.861942885498145,0,2,"negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","BP"
"GO:0033679",1.00000000001651,0.940459682204204,0,1,"3'-5' DNA/RNA helicase activity","MF"
"GO:0033681",1.00000000001651,0.940459682204204,0,1,"ATP-dependent 3'-5' DNA/RNA helicase activity","MF"
"GO:0039695",1.00000000001651,0.940459682204204,0,1,"DNA-templated viral transcription","BP"
"GO:1904971",1.00000000001651,0.940459682204204,0,1,"regulation of viral translation","BP"
"GO:1904973",1.00000000001651,0.940459682204204,0,1,"positive regulation of viral translation","BP"
"GO:1905698",1.00000000001651,0.940459682204204,0,1,"positive regulation of polysome binding","BP"
"GO:0002805",1.00000000001651,0.940429032161172,0,1,"regulation of antimicrobial peptide biosynthetic process","BP"
"GO:0002807",1.00000000001651,0.940429032161172,0,1,"positive regulation of antimicrobial peptide biosynthetic process","BP"
"GO:0002808",1.00000000001651,0.940429032161172,0,1,"regulation of antibacterial peptide biosynthetic process","BP"
"GO:0002815",1.00000000001651,0.940429032161172,0,1,"biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0002816",1.00000000001651,0.940429032161172,0,1,"regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0006963",1.00000000001651,0.940429032161172,0,1,"positive regulation of antibacterial peptide biosynthetic process","BP"
"GO:0006965",1.00000000001651,0.940429032161172,0,1,"positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0032498",1.00000000001651,0.940429032161172,0,1,"detection of muramyl dipeptide","BP"
"GO:0032500",1.00000000001651,0.940429032161172,0,1,"muramyl dipeptide binding","MF"
"GO:2000361",1.00000000001651,0.940429032161172,0,1,"regulation of prostaglandin-E synthase activity","BP"
"GO:2000363",1.00000000001651,0.940429032161172,0,1,"positive regulation of prostaglandin-E synthase activity","BP"
"GO:0110026",1.00000000001651,0.93938524499679,0,1,"regulation of DNA strand resection involved in replication fork processing","BP"
"GO:0034039",1.00000000001652,0.884831796649889,0,2,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity","MF"
"GO:0015018",1.00000000001655,0.884139678931278,0,2,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF"
"GO:0042426",1.00000000001657,0.940073110793437,0,1,"choline catabolic process","BP"
"GO:0047865",1.00000000001657,0.940073110793437,0,1,"dimethylglycine dehydrogenase activity","MF"
"GO:0060957",1.00000000001657,0.940073110793437,0,1,"endocardial cell fate commitment","BP"
"GO:0061445",1.00000000001657,0.940073110793437,0,1,"endocardial cushion cell fate commitment","BP"
"GO:1904021",1.0000000000166,0.883655979768719,0,2,"negative regulation of G protein-coupled receptor internalization","BP"
"GO:0046124",1.00000000001662,0.88456118068895,0,2,"purine deoxyribonucleoside catabolic process","BP"
"GO:0047369",1.00000000001663,0.940656560145858,0,1,"succinate-hydroxymethylglutarate CoA-transferase activity","MF"
"GO:0051620",1.00000000001666,0.884823086363722,0,2,"norepinephrine uptake","BP"
"GO:0051621",1.00000000001666,0.884823086363722,0,2,"regulation of norepinephrine uptake","BP"
"GO:0033082",1.00000000001668,0.875241419085446,0,2,"regulation of extrathymic T cell differentiation","BP"
"GO:0031179",1.0000000000167,0.884259963112051,0,2,"peptide modification","BP"
"GO:0009013",1.00000000001672,0.94060475876102,0,1,"succinate-semialdehyde dehydrogenase [NAD(P)+] activity","MF"
"GO:1903093",1.00000000001675,0.8122842370831,0,3,"regulation of protein K48-linked deubiquitination","BP"
"GO:0034146",1.00000000001682,0.878898321586989,0,2,"toll-like receptor 5 signaling pathway","BP"
"GO:0008559",1.00000000001683,0.826725533305874,0,3,"xenobiotic transmembrane transporting ATPase activity","MF"
"GO:0070889",1.00000000001683,0.832072569115822,0,3,"platelet alpha granule organization","BP"
"GO:0099140",1.00000000001683,0.934226420427186,0,1,"presynaptic actin cytoskeleton organization","BP"
"GO:0099187",1.00000000001683,0.934226420427186,0,1,"presynaptic cytoskeleton organization","BP"
"GO:0060816",1.00000000001683,0.859995159536182,0,2,"random inactivation of X chromosome","BP"
"GO:0035906",1.00000000001684,0.939062108154849,0,1,"descending aorta development","BP"
"GO:0017089",1.00000000001688,0.940646984341689,0,1,"glycolipid transporter activity","MF"
"GO:0060067",1.00000000001688,0.881255451842619,0,2,"cervix development","BP"
"GO:0004423",1.00000000001691,0.93191786067076,0,1,"iduronate-2-sulfatase activity","MF"
"GO:0006539",1.00000000001691,0.939910475025727,0,1,"glutamate catabolic process via 2-oxoglutarate","BP"
"GO:0047988",1.00000000001691,0.939910475025727,0,1,"hydroxyacid-oxoacid transhydrogenase activity","MF"
"GO:0010430",1.00000000001693,0.884322728175387,0,2,"fatty acid omega-oxidation","BP"
"GO:0008160",1.00000000001696,0.884535315126984,0,2,"protein tyrosine phosphatase activator activity","MF"
"GO:0070119",1.00000000001696,0.939363174318718,0,1,"ciliary neurotrophic factor binding","MF"
"GO:1901207",1.00000000001697,0.938714010464837,0,1,"regulation of heart looping","BP"
"GO:1901208",1.00000000001697,0.938714010464837,0,1,"negative regulation of heart looping","BP"
"GO:1901210",1.00000000001697,0.938714010464837,0,1,"regulation of cardiac chamber formation","BP"
"GO:1901211",1.00000000001697,0.938714010464837,0,1,"negative regulation of cardiac chamber formation","BP"
"GO:0070194",1.00000000001697,0.884661827613838,0,2,"synaptonemal complex disassembly","BP"
"GO:1905576",1.00000000001699,0.832067262474299,0,3,"ganglioside GT1b binding","MF"
"GO:0086041",1.00000000001705,0.937840652524868,0,1,"voltage-gated potassium channel activity involved in SA node cell action potential depolarization","MF"
"GO:0060741",1.00000000001706,0.883954904667951,0,2,"prostate gland stromal morphogenesis","BP"
"GO:0036496",1.00000000001706,0.940485969467795,0,1,"regulation of translational initiation by eIF2 alpha dephosphorylation","BP"
"GO:0036497",1.00000000001706,0.940485969467795,0,1,"eIF2alpha dephosphorylation in response to endoplasmic reticulum stress","BP"
"GO:1903916",1.00000000001706,0.940485969467795,0,1,"regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation","BP"
"GO:1903917",1.00000000001706,0.940485969467795,0,1,"positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation","BP"
"GO:0060370",1.00000000001707,0.88467898970667,0,2,"susceptibility to T cell mediated cytotoxicity","BP"
"GO:0000823",1.00000000001709,0.939243422241758,0,1,"inositol-1,4,5-trisphosphate 6-kinase activity","MF"
"GO:0000824",1.00000000001709,0.939243422241758,0,1,"inositol tetrakisphosphate 3-kinase activity","MF"
"GO:0045403",1.00000000001709,0.939243422241758,0,1,"negative regulation of interleukin-4 biosynthetic process","BP"
"GO:0060377",1.00000000001709,0.939243422241758,0,1,"negative regulation of mast cell differentiation","BP"
"GO:0031751",1.00000000001709,0.882393112555743,0,2,"D4 dopamine receptor binding","MF"
"GO:0034090",1.0000000000171,0.932659964729325,0,1,"maintenance of meiotic sister chromatid cohesion","BP"
"GO:0034094",1.0000000000171,0.932659964729325,0,1,"regulation of maintenance of meiotic sister chromatid cohesion","BP"
"GO:0034096",1.0000000000171,0.932659964729325,0,1,"positive regulation of maintenance of meiotic sister chromatid cohesion","BP"
"GO:0035875",1.0000000000171,0.932659964729325,0,1,"maintenance of meiotic sister chromatid cohesion, centromeric","BP"
"GO:2000709",1.0000000000171,0.932659964729325,0,1,"regulation of maintenance of meiotic sister chromatid cohesion, centromeric","BP"
"GO:2000711",1.0000000000171,0.932659964729325,0,1,"positive regulation of maintenance of meiotic sister chromatid cohesion, centromeric","BP"
"GO:0009644",1.00000000001712,0.884188984874202,0,2,"response to high light intensity","BP"
"GO:1990174",1.00000000001717,0.883969798697899,0,2,"phosphodiesterase decapping endonuclease activity","MF"
"GO:0010879",1.00000000001719,0.94063950628014,0,1,"cholesterol transport involved in cholesterol storage","BP"
"GO:0051038",1.00000000001719,0.940641707905119,0,1,"negative regulation of transcription involved in meiotic cell cycle","BP"
"GO:2000815",1.0000000000172,0.884577799805807,0,2,"regulation of mRNA stability involved in response to oxidative stress","BP"
"GO:0071207",1.00000000001722,0.880417785796572,0,2,"histone pre-mRNA stem-loop binding","MF"
"GO:0033306",1.00000000001723,0.884057128160959,0,2,"phytol metabolic process","BP"
"GO:1903173",1.00000000001723,0.884057128160959,0,2,"fatty alcohol metabolic process","BP"
"GO:0031403",1.00000000001725,0.875771563689514,0,2,"lithium ion binding","MF"
"GO:0032775",1.00000000001725,0.940646550288116,0,1,"DNA methylation on adenine","BP"
"GO:0099158",1.00000000001725,0.940646550288116,0,1,"regulation of recycling endosome localization within postsynapse","BP"
"GO:0033871",1.00000000001727,0.94065509614947,0,1,"[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity","MF"
"GO:0008431",1.00000000001727,0.884213211911285,0,2,"vitamin E binding","MF"
"GO:0008068",1.00000000001728,0.940276036952034,0,1,"extracellularly glutamate-gated chloride channel activity","MF"
"GO:0042137",1.00000000001728,0.940276036952034,0,1,"sequestering of neurotransmitter","BP"
"GO:0021658",1.0000000000173,0.884383965400523,0,2,"rhombomere 3 morphogenesis","BP"
"GO:0093001",1.0000000000173,0.940291003582855,0,1,"glycolysis from storage polysaccharide through glucose-1-phosphate","BP"
"GO:0051316",1.0000000000173,0.833418894439529,0,2,"attachment of spindle microtubules to kinetochore involved in meiotic chromosome segregation","BP"
"GO:0051455",1.0000000000173,0.833418894439529,0,2,"attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation","BP"
"GO:0033906",1.00000000001731,0.884826111760049,0,2,"hyaluronoglucuronidase activity","MF"
"GO:0050250",1.00000000001731,0.935000594635093,0,1,"retinal oxidase activity","MF"
"GO:2000340",1.00000000001734,0.88397974117418,0,2,"positive regulation of chemokine (C-X-C motif) ligand 1 production","BP"
"GO:0071678",1.00000000001736,0.911580510057324,0,1,"olfactory bulb axon guidance","BP"
"GO:0035526",1.0000000000174,0.877320137509393,0,2,"retrograde transport, plasma membrane to Golgi","BP"
"GO:0022852",1.00000000001741,0.884544530115312,0,2,"glycine-gated chloride ion channel activity","MF"
"GO:0071955",1.00000000001742,0.877556128614614,0,2,"recycling endosome to Golgi transport","BP"
"GO:0004750",1.00000000001745,0.940434889760292,0,1,"ribulose-phosphate 3-epimerase activity","MF"
"GO:0106088",1.00000000001746,0.931545729206397,0,1,"regulation of cell adhesion involved in sprouting angiogenesis","BP"
"GO:0106089",1.00000000001746,0.931545729206397,0,1,"negative regulation of cell adhesion involved in sprouting angiogenesis","BP"
"GO:0021768",1.00000000001746,0.939308879516986,0,1,"nucleus accumbens development","BP"
"GO:0008386",1.00000000001747,0.884824614292288,0,2,"cholesterol monooxygenase (side-chain-cleaving) activity","MF"
"GO:0045134",1.00000000001748,0.824330309805848,0,3,"uridine-diphosphatase activity","MF"
"GO:1904173",1.00000000001749,0.88426549656383,0,2,"regulation of histone demethylase activity (H3-K4 specific)","BP"
"GO:1904975",1.00000000001749,0.875148959281522,0,2,"response to bleomycin","BP"
"GO:1904976",1.00000000001749,0.875148959281522,0,2,"cellular response to bleomycin","BP"
"GO:0043843",1.0000000000175,0.940517909714825,0,1,"ADP-specific glucokinase activity","MF"
"GO:1902211",1.00000000001754,0.940356219900331,0,1,"regulation of prolactin signaling pathway","BP"
"GO:1902213",1.00000000001754,0.940356219900331,0,1,"positive regulation of prolactin signaling pathway","BP"
"GO:0019322",1.00000000001757,0.884590043997286,0,2,"pentose biosynthetic process","BP"
"GO:0003933",1.00000000001761,0.940331231799628,0,1,"GTP cyclohydrolase activity","MF"
"GO:0003934",1.00000000001761,0.940331231799628,0,1,"GTP cyclohydrolase I activity","MF"
"GO:0051066",1.00000000001761,0.940331231799628,0,1,"dihydrobiopterin metabolic process","BP"
"GO:1990227",1.00000000001761,0.940331231799628,0,1,"paranodal junction maintenance","BP"
"GO:0001591",1.00000000001763,0.832317220411193,0,3,"dopamine neurotransmitter receptor activity, coupled via Gi/Go","MF"
"GO:1905172",1.00000000001764,0.883011609982807,0,2,"RISC complex binding","MF"
"GO:0047464",1.00000000001767,0.932648688672933,0,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity","MF"
"GO:2001300",1.00000000001769,0.884158179681503,0,2,"lipoxin metabolic process","BP"
"GO:2001301",1.00000000001769,0.884158179681503,0,2,"lipoxin biosynthetic process","BP"
"GO:2001302",1.00000000001769,0.884158179681503,0,2,"lipoxin A4 metabolic process","BP"
"GO:2001303",1.00000000001769,0.884158179681503,0,2,"lipoxin A4 biosynthetic process","BP"
"GO:0002397",1.0000000000177,0.884791450270538,0,2,"MHC class I protein complex assembly","BP"
"GO:0002502",1.0000000000177,0.884791450270538,0,2,"peptide antigen assembly with MHC class I protein complex","BP"
"GO:0061010",1.00000000001772,0.832039652327411,0,3,"gall bladder development","BP"
"GO:0042418",1.00000000001775,0.884828980183246,0,2,"epinephrine biosynthetic process","BP"
"GO:0072369",1.00000000001776,0.883676962351079,0,2,"regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter","BP"
"GO:0036324",1.00000000001777,0.873180456690289,0,2,"vascular endothelial growth factor receptor-2 signaling pathway","BP"
"GO:0061749",1.00000000001777,0.872540269253531,0,2,"forked DNA-dependent helicase activity","MF"
"GO:0097363",1.00000000001779,0.884738194927835,0,2,"protein O-GlcNAc transferase activity","MF"
"GO:0015098",1.00000000001785,0.94065434203154,0,1,"molybdate ion transmembrane transporter activity","MF"
"GO:0015689",1.00000000001785,0.94065434203154,0,1,"molybdate ion transport","BP"
"GO:0030791",1.00000000001785,0.94065434203154,0,1,"arsenite methyltransferase activity","MF"
"GO:0006154",1.00000000001786,0.884698922934897,0,2,"adenosine catabolic process","BP"
"GO:1905503",1.00000000001786,0.884010792361295,0,2,"regulation of motile cilium assembly","BP"
"GO:1905505",1.00000000001786,0.884010792361295,0,2,"positive regulation of motile cilium assembly","BP"
"GO:2000795",1.00000000001787,0.940509009422189,0,1,"negative regulation of epithelial cell proliferation involved in lung morphogenesis","BP"
"GO:0097243",1.0000000000179,0.883501017819943,0,2,"flavonoid binding","MF"
"GO:0002626",1.0000000000179,0.940654745097913,0,1,"negative regulation of T cell antigen processing and presentation","BP"
"GO:1904282",1.0000000000179,0.940654745097913,0,1,"regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","BP"
"GO:1904283",1.0000000000179,0.940654745097913,0,1,"negative regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","BP"
"GO:0005136",1.00000000001791,0.88399194793791,0,2,"interleukin-4 receptor binding","MF"
