"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0060708",1.000000000003,0.754313803796233,0,2,"spongiotrophoblast differentiation","BP"
"GO:0061344",1.000000000003,0.754313803796233,0,2,"regulation of cell adhesion involved in heart morphogenesis","BP"
"GO:0061526",1.000000000003,0.754313803796233,0,2,"acetylcholine secretion","BP"
"GO:0070170",1.000000000003,0.754313803796233,0,2,"regulation of tooth mineralization","BP"
"GO:0071288",1.000000000003,0.754313803796233,0,2,"cellular response to mercury ion","BP"
"GO:0071317",1.000000000003,0.754313803796233,0,2,"cellular response to isoquinoline alkaloid","BP"
"GO:0071335",1.000000000003,0.754313803796233,0,2,"hair follicle cell proliferation","BP"
"GO:0072364",1.000000000003,0.754313803796233,0,2,"regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter","BP"
"GO:0072368",1.000000000003,0.754313803796233,0,2,"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter","BP"
"GO:0072434",1.000000000003,0.754313803796233,0,2,"signal transduction involved in mitotic G2 DNA damage checkpoint","BP"
"GO:0072658",1.000000000003,0.754313803796233,0,2,"maintenance of protein location in membrane","BP"
"GO:0072660",1.000000000003,0.754313803796233,0,2,"maintenance of protein location in plasma membrane","BP"
"GO:0090461",1.000000000003,0.754313803796233,0,2,"glutamate homeostasis","BP"
"GO:0090649",1.000000000003,0.754313803796233,0,2,"response to oxygen-glucose deprivation","BP"
"GO:0090650",1.000000000003,0.754313803796233,0,2,"cellular response to oxygen-glucose deprivation","BP"
"GO:0097681",1.000000000003,0.754313803796233,0,2,"double-strand break repair via alternative nonhomologous end joining","BP"
"GO:0099403",1.000000000003,0.754313803796233,0,2,"maintenance of mitotic sister chromatid cohesion, telomeric","BP"
"GO:0099404",1.000000000003,0.754313803796233,0,2,"mitotic sister chromatid cohesion, telomeric","BP"
"GO:0140066",1.000000000003,0.754313803796233,0,2,"peptidyl-lysine crotonylation","BP"
"GO:0150066",1.000000000003,0.754313803796233,0,2,"negative regulation of deacetylase activity","BP"
"GO:1901189",1.000000000003,0.754313803796233,0,2,"positive regulation of ephrin receptor signaling pathway","BP"
"GO:1901314",1.000000000003,0.754313803796233,0,2,"regulation of histone H2A K63-linked ubiquitination","BP"
"GO:1901315",1.000000000003,0.754313803796233,0,2,"negative regulation of histone H2A K63-linked ubiquitination","BP"
"GO:1901608",1.000000000003,0.754313803796233,0,2,"regulation of vesicle transport along microtubule","BP"
"GO:1901610",1.000000000003,0.754313803796233,0,2,"positive regulation of vesicle transport along microtubule","BP"
"GO:1901726",1.000000000003,0.754313803796233,0,2,"negative regulation of histone deacetylase activity","BP"
"GO:1901951",1.000000000003,0.754313803796233,0,2,"regulation of anterograde dense core granule transport","BP"
"GO:1901953",1.000000000003,0.754313803796233,0,2,"positive regulation of anterograde dense core granule transport","BP"
"GO:1902103",1.000000000003,0.754313803796233,0,2,"negative regulation of metaphase/anaphase transition of meiotic cell cycle","BP"
"GO:1904713",1.000000000003,0.754313803796233,0,2,"beta-catenin destruction complex binding","MF"
"GO:1904868",1.000000000003,0.754313803796233,0,2,"telomerase catalytic core complex assembly","BP"
"GO:1904882",1.000000000003,0.754313803796233,0,2,"regulation of telomerase catalytic core complex assembly","BP"
"GO:1904884",1.000000000003,0.754313803796233,0,2,"positive regulation of telomerase catalytic core complex assembly","BP"
"GO:1904907",1.000000000003,0.754313803796233,0,2,"regulation of maintenance of mitotic sister chromatid cohesion, telomeric","BP"
"GO:1904908",1.000000000003,0.754313803796233,0,2,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric","BP"
"GO:1905133",1.000000000003,0.754313803796233,0,2,"negative regulation of meiotic chromosome separation","BP"
"GO:1905492",1.000000000003,0.754313803796233,0,2,"positive regulation of branching morphogenesis of a nerve","BP"
"GO:1990116",1.000000000003,0.754313803796233,0,2,"ribosome-associated ubiquitin-dependent protein catabolic process","BP"
"GO:0001147",1.000000000003,0.754313803796232,0,2,"transcription termination site sequence-specific DNA binding","MF"
"GO:0001160",1.000000000003,0.754313803796232,0,2,"transcription termination site DNA binding","MF"
"GO:0030226",1.000000000003,0.754313803796232,0,2,"apolipoprotein receptor activity","MF"
"GO:0034188",1.000000000003,0.754313803796232,0,2,"apolipoprotein A-I receptor activity","MF"
"GO:0043060",1.000000000003,0.754313803796232,0,2,"meiotic metaphase I plate congression","BP"
"GO:0051316",1.000000000003,0.754313803796232,0,2,"attachment of spindle microtubules to kinetochore involved in meiotic chromosome segregation","BP"
"GO:0051455",1.000000000003,0.754313803796232,0,2,"attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation","BP"
"GO:0060488",1.000000000003,0.754313803796232,0,2,"orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis","BP"
"GO:0060489",1.000000000003,0.754313803796232,0,2,"planar dichotomous subdivision of terminal units involved in lung branching morphogenesis","BP"
"GO:0060490",1.000000000003,0.754313803796232,0,2,"lateral sprouting involved in lung morphogenesis","BP"
"GO:0090556",1.000000000003,0.754313803796232,0,2,"phosphatidylserine-translocating ATPase activity","MF"
"GO:1902298",1.000000000003,0.754313803796232,0,2,"cell cycle DNA replication maintenance of fidelity","BP"
"GO:1990426",1.000000000003,0.754313803796232,0,2,"mitotic recombination-dependent replication fork processing","BP"
"GO:1990505",1.000000000003,0.754313803796232,0,2,"mitotic DNA replication maintenance of fidelity","BP"
"GO:0015367",1.00000000000302,0.870474685592443,0,1,"oxoglutarate:malate antiporter activity","MF"
"GO:0045004",1.00000000000302,0.757138776872762,0,2,"DNA replication proofreading","BP"
"GO:0030272",1.00000000000303,0.805222950248959,0,2,"5-formyltetrahydrofolate cyclo-ligase activity","MF"
"GO:0005354",1.00000000000304,0.869143404391815,0,1,"galactose transmembrane transporter activity","MF"
"GO:0008516",1.00000000000304,0.869143404391815,0,1,"hexose uniporter activity","MF"
"GO:0015284",1.00000000000304,0.869143404391815,0,1,"fructose uniporter activity","MF"
"GO:0015757",1.00000000000304,0.869143404391815,0,1,"galactose transmembrane transport","BP"
"GO:1905863",1.00000000000306,0.873053770690999,0,1,"invadopodium organization","BP"
"GO:1905877",1.00000000000306,0.873053770690999,0,1,"invadopodium assembly","BP"
"GO:1905924",1.00000000000306,0.873053770690999,0,1,"regulation of invadopodium assembly","BP"
"GO:1905926",1.00000000000306,0.873053770690999,0,1,"positive regulation of invadopodium assembly","BP"
"GO:0046226",1.00000000000307,0.755055605300236,0,2,"coumarin catabolic process","BP"
"GO:0046271",1.00000000000307,0.755055605300236,0,2,"phenylpropanoid catabolic process","BP"
"GO:0002314",1.00000000000309,0.756039758885413,0,2,"germinal center B cell differentiation","BP"
"GO:0006154",1.00000000000309,0.756039758885413,0,2,"adenosine catabolic process","BP"
"GO:0033197",1.00000000000309,0.756039758885413,0,2,"response to vitamin E","BP"
"GO:0086053",1.00000000000311,0.754599792513882,0,2,"AV node cell to bundle of His cell communication by electrical coupling","BP"
"GO:0086077",1.00000000000311,0.754599792513882,0,2,"gap junction channel activity involved in AV node cell-bundle of His cell electrical coupling","MF"
"GO:1905123",1.00000000000311,0.754599792513882,0,2,"regulation of glucosylceramidase activity","BP"
"GO:0009007",1.00000000000314,0.754684462819212,0,2,"site-specific DNA-methyltransferase (adenine-specific) activity","MF"
"GO:0014822",1.00000000000319,0.883539509783431,0,1,"detection of wounding","BP"
"GO:0048567",1.00000000000319,0.883539509783431,0,1,"ectodermal digestive tract morphogenesis","BP"
"GO:0048613",1.00000000000319,0.883539509783431,0,1,"embryonic ectodermal digestive tract morphogenesis","BP"
"GO:0060458",1.00000000000319,0.883539509783431,0,1,"right lung development","BP"
"GO:0060461",1.00000000000319,0.883539509783431,0,1,"right lung morphogenesis","BP"
"GO:0090131",1.00000000000319,0.883539509783431,0,1,"mesenchyme migration","BP"
"GO:0035373",1.00000000000319,0.754313803796047,0,2,"chondroitin sulfate proteoglycan binding","MF"
"GO:0060854",1.00000000000319,0.754313803796047,0,2,"branching involved in lymph vessel morphogenesis","BP"
"GO:0061534",1.00000000000319,0.754313803796047,0,2,"gamma-aminobutyric acid secretion, neurotransmission","BP"
"GO:0097676",1.00000000000319,0.754313803796047,0,2,"histone H3-K36 dimethylation","BP"
"GO:0046964",1.00000000000323,0.754407603445639,0,2,"3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity","MF"
"GO:0071931",1.00000000000323,0.755349685907474,0,2,"positive regulation of transcription involved in G1/S transition of mitotic cell cycle","BP"
"GO:0003083",1.00000000000326,0.900729303821378,0,1,"negative regulation of renal output by angiotensin","BP"
"GO:0003106",1.00000000000326,0.900729303821378,0,1,"negative regulation of glomerular filtration by angiotensin","BP"
"GO:0014895",1.00000000000326,0.900729303821378,0,1,"smooth muscle hypertrophy","BP"
"GO:0052909",1.00000000000332,0.878310131695829,0,1,"18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity","MF"
"GO:0004103",1.00000000000333,0.759841258045001,0,2,"choline kinase activity","MF"
"GO:0002254",1.00000000000333,0.754523728386789,0,2,"kinin cascade","BP"
"GO:0002353",1.00000000000333,0.754523728386789,0,2,"plasma kallikrein-kinin cascade","BP"
"GO:0021523",1.00000000000333,0.754488514839264,0,2,"somatic motor neuron differentiation","BP"
"GO:0009236",1.00000000000334,0.868971795218277,0,1,"cobalamin biosynthetic process","BP"
"GO:0033787",1.00000000000334,0.868971795218277,0,1,"cyanocobalamin reductase (cyanide-eliminating) activity","MF"
"GO:0050561",1.00000000000337,0.8686246836496,0,1,"glutamate-tRNA(Gln) ligase activity","MF"
"GO:0004677",1.00000000000337,0.754313803795867,0,2,"DNA-dependent protein kinase activity","MF"
"GO:0043974",1.00000000000337,0.754313803795867,0,2,"histone H3-K27 acetylation","BP"
"GO:0072137",1.00000000000337,0.754313803795867,0,2,"condensed mesenchymal cell proliferation","BP"
"GO:1901674",1.00000000000337,0.754313803795867,0,2,"regulation of histone H3-K27 acetylation","BP"
"GO:2001228",1.00000000000337,0.754313803795867,0,2,"regulation of response to gamma radiation","BP"
"GO:0021831",1.00000000000338,0.885172426906572,0,1,"embryonic olfactory bulb interneuron precursor migration","BP"
"GO:0044036",1.00000000000342,0.755152959344046,0,2,"cell wall macromolecule metabolic process","BP"
"GO:0071554",1.00000000000342,0.755152959344046,0,2,"cell wall organization or biogenesis","BP"
"GO:0016263",1.00000000000343,0.758174734910806,0,2,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity","MF"
"GO:0016267",1.00000000000343,0.758174734910806,0,2,"O-glycan processing, core 1","BP"
"GO:1902612",1.00000000000343,0.868877953310561,0,1,"regulation of anti-Mullerian hormone signaling pathway","BP"
"GO:1902613",1.00000000000343,0.868877953310561,0,1,"negative regulation of anti-Mullerian hormone signaling pathway","BP"
"GO:1990262",1.00000000000343,0.868877953310561,0,1,"anti-Mullerian hormone signaling pathway","BP"
"GO:1990272",1.00000000000343,0.868877953310561,0,1,"anti-Mullerian hormone receptor activity","MF"
"GO:0038110",1.00000000000344,0.756692199977415,0,2,"interleukin-2-mediated signaling pathway","BP"
"GO:0070104",1.00000000000344,0.756692199977415,0,2,"negative regulation of interleukin-6-mediated signaling pathway","BP"
"GO:0071352",1.00000000000344,0.756692199977415,0,2,"cellular response to interleukin-2","BP"
"GO:1902938",1.00000000000346,0.868528695133603,0,1,"regulation of intracellular calcium activated chloride channel activity","BP"
"GO:0070320",1.00000000000346,0.886040603502061,0,1,"inward rectifier potassium channel inhibitor activity","MF"
"GO:1900085",1.00000000000346,0.886040603502061,0,1,"negative regulation of peptidyl-tyrosine autophosphorylation","BP"
"GO:0048822",1.00000000000348,0.754321006890293,0,2,"enucleate erythrocyte development","BP"
"GO:0008518",1.00000000000354,0.869339599902117,0,1,"folate:anion antiporter activity","MF"
"GO:0061986",1.00000000000354,0.868556742224404,0,1,"negative regulation of transcription by glucose","BP"
"GO:0061987",1.00000000000354,0.868556742224404,0,1,"negative regulation of transcription from RNA polymerase II promoter by glucose","BP"
"GO:2000543",1.00000000000354,0.868556742224404,0,1,"positive regulation of gastrulation","BP"
"GO:2000970",1.00000000000354,0.868556742224404,0,1,"regulation of detection of glucose","BP"
"GO:2000971",1.00000000000354,0.868556742224404,0,1,"negative regulation of detection of glucose","BP"
"GO:0002541",1.00000000000357,0.755632836532041,0,2,"activation of plasma proteins involved in acute inflammatory response","BP"
"GO:0003944",1.00000000000363,0.868522687296294,0,1,"N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity","MF"
"GO:0019679",1.00000000000363,0.868522687296294,0,1,"propionate metabolic process, methylcitrate cycle","BP"
"GO:0047547",1.00000000000363,0.868522687296294,0,1,"2-methylcitrate dehydratase activity","MF"
"GO:0047613",1.00000000000363,0.868522687296294,0,1,"aconitate decarboxylase activity","MF"
"GO:0051685",1.00000000000363,0.868522687296294,0,1,"maintenance of ER location","BP"
"GO:0009608",1.00000000000366,0.892516221132609,0,1,"response to symbiont","BP"
"GO:0009609",1.00000000000366,0.892516221132609,0,1,"response to symbiotic bacterium","BP"
"GO:0003677",1.00000000000367,0,117,1521,"DNA binding","MF"
"GO:1900477",1.00000000000368,0.754741821267495,0,2,"negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter","BP"
"GO:0004361",1.00000000000371,0.86852213985246,0,1,"glutaryl-CoA dehydrogenase activity","MF"
"GO:0036148",1.00000000000371,0.86852213985246,0,1,"phosphatidylglycerol acyl-chain remodeling","BP"
"GO:0047787",1.00000000000375,0.764374015830427,0,2,"delta4-3-oxosteroid 5beta-reductase activity","MF"
"GO:1900052",1.00000000000375,0.764374015830427,0,2,"regulation of retinoic acid biosynthetic process","BP"
"GO:1902261",1.00000000000375,0.756057248096489,0,2,"positive regulation of delayed rectifier potassium channel activity","BP"
"GO:0042008",1.00000000000378,0.75441918609527,0,2,"interleukin-18 receptor activity","MF"
"GO:0006663",1.00000000000378,0.767913364358382,0,2,"platelet activating factor biosynthetic process","BP"
"GO:0045127",1.00000000000381,0.87498681413205,0,1,"N-acetylglucosamine kinase activity","MF"
"GO:0048790",1.00000000000381,0.874182505165421,0,1,"maintenance of presynaptic active zone structure","BP"
"GO:0061670",1.00000000000381,0.874182505165421,0,1,"evoked neurotransmitter secretion","BP"
"GO:0061763",1.00000000000381,0.76893194273831,0,2,"multivesicular body-lysosome fusion","BP"
"GO:0032581",1.00000000000382,0.878662736369382,0,1,"ER-dependent peroxisome organization","BP"
"GO:0106101",1.00000000000382,0.878662736369382,0,1,"ER-dependent peroxisome localization","BP"
"GO:1903516",1.00000000000384,0.754324355199254,0,2,"regulation of single strand break repair","BP"
"GO:1903518",1.00000000000384,0.754324355199254,0,2,"positive regulation of single strand break repair","BP"
"GO:0009917",1.00000000000386,0.89150836996857,0,1,"sterol 5-alpha reductase activity","MF"
"GO:1905775",1.00000000000387,0.759484420462678,0,2,"negative regulation of DNA helicase activity","BP"
"GO:0031548",1.00000000000391,0.868534568142757,0,1,"regulation of brain-derived neurotrophic factor receptor signaling pathway","BP"
"GO:0031549",1.00000000000391,0.868534568142757,0,1,"negative regulation of brain-derived neurotrophic factor receptor signaling pathway","BP"
"GO:0031551",1.00000000000391,0.868534568142757,0,1,"regulation of brain-derived neurotrophic factor-activated receptor activity","BP"
"GO:0031552",1.00000000000391,0.868534568142757,0,1,"negative regulation of brain-derived neurotrophic factor-activated receptor activity","BP"
"GO:0061811",1.00000000000391,0.868534568142757,0,1,"ADP-ribosyl cyclase activity","MF"
"GO:0061812",1.00000000000391,0.868534568142757,0,1,"cyclic ADP-ribose hydrolase","MF"
"GO:0010520",1.00000000000394,0.781145494602131,0,2,"regulation of reciprocal meiotic recombination","BP"
"GO:0010845",1.00000000000394,0.781145494602131,0,2,"positive regulation of reciprocal meiotic recombination","BP"
"GO:0045081",1.00000000000394,0.787714140866211,0,2,"negative regulation of interleukin-10 biosynthetic process","BP"
"GO:2000870",1.00000000000394,0.755452043986873,0,2,"regulation of progesterone secretion","BP"
"GO:0048866",1.00000000000396,0.756192206934587,0,2,"stem cell fate specification","BP"
"GO:0070401",1.000000000004,0.764138604845865,0,2,"NADP+ binding","MF"
"GO:0072039",1.00000000000405,0.754460822201488,0,2,"regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis","BP"
"GO:0072040",1.00000000000405,0.754460822201488,0,2,"negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis","BP"
"GO:0072076",1.00000000000405,0.754460822201488,0,2,"nephrogenic mesenchyme development","BP"
"GO:0072134",1.00000000000405,0.754460822201488,0,2,"nephrogenic mesenchyme morphogenesis","BP"
"GO:1901145",1.00000000000405,0.754460822201488,0,2,"mesenchymal cell apoptotic process involved in nephron morphogenesis","BP"
"GO:1904673",1.00000000000405,0.754460822201488,0,2,"negative regulation of somatic stem cell population maintenance","BP"
"GO:2000342",1.00000000000407,0.755185683149595,0,2,"negative regulation of chemokine (C-X-C motif) ligand 2 production","BP"
"GO:0098711",1.00000000000408,0.76970601196522,0,2,"iron ion import across plasma membrane","BP"
"GO:0036482",1.0000000000041,0.775058349868956,0,2,"neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide","BP"
"GO:1903383",1.0000000000041,0.775058349868956,0,2,"regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway","BP"
"GO:1903384",1.0000000000041,0.775058349868956,0,2,"negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway","BP"
"GO:0019785",1.0000000000041,0.869393619492606,0,1,"ISG15-specific protease activity","MF"
"GO:0047273",1.00000000000412,0.868852869953057,0,1,"galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity","MF"
"GO:0000009",1.00000000000415,0.870334174724163,0,1,"alpha-1,6-mannosyltransferase activity","MF"
"GO:0052824",1.00000000000415,0.870334174724163,0,1,"dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity","MF"
"GO:0052917",1.00000000000415,0.870334174724163,0,1,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity","MF"
"GO:0002101",1.00000000000416,0.759394123473254,0,2,"tRNA wobble cytosine modification","BP"
"GO:0014852",1.00000000000416,0.759394123473254,0,2,"regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction","BP"
"GO:0014853",1.00000000000416,0.759394123473254,0,2,"regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction","BP"
"GO:0035516",1.00000000000416,0.759394123473254,0,2,"oxidative DNA demethylase activity","MF"
"GO:0042245",1.00000000000416,0.759394123473254,0,2,"RNA repair","BP"
"GO:1905397",1.00000000000416,0.759394123473254,0,2,"activated CD8-positive, alpha-beta T cell apoptotic process","BP"
"GO:1905402",1.00000000000416,0.759394123473254,0,2,"regulation of activated CD8-positive, alpha-beta T cell apoptotic process","BP"
"GO:1990984",1.00000000000416,0.759394123473254,0,2,"tRNA demethylase activity","MF"
"GO:0001006",1.00000000000416,0.759287171539907,0,2,"RNA polymerase III type 3 promoter sequence-specific DNA binding","MF"
"GO:0008192",1.0000000000042,0.754313914242702,0,2,"RNA guanylyltransferase activity","MF"
"GO:0002380",1.00000000000423,0.76018341302122,0,2,"immunoglobulin secretion involved in immune response","BP"
"GO:0036399",1.00000000000426,0.869462118303617,0,1,"TCR signalosome assembly","BP"
"GO:0043133",1.00000000000426,0.869462118303617,0,1,"hindgut contraction","BP"
"GO:0043134",1.00000000000426,0.869462118303617,0,1,"regulation of hindgut contraction","BP"
"GO:0060450",1.00000000000426,0.869462118303617,0,1,"positive regulation of hindgut contraction","BP"
"GO:1901079",1.00000000000426,0.869462118303617,0,1,"positive regulation of relaxation of muscle","BP"
"GO:1901080",1.00000000000426,0.869462118303617,0,1,"regulation of relaxation of smooth muscle","BP"
"GO:1901082",1.00000000000426,0.869462118303617,0,1,"positive regulation of relaxation of smooth muscle","BP"
"GO:1905636",1.00000000000426,0.765928098930951,0,2,"positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP"
"GO:0036292",1.00000000000427,0.754420541283379,0,2,"DNA rewinding","BP"
"GO:0032625",1.00000000000429,0.754314286221533,0,2,"interleukin-21 production","BP"
"GO:0072619",1.00000000000429,0.754314286221533,0,2,"interleukin-21 secretion","BP"
"GO:0001555",1.00000000000432,0.755452043986502,0,2,"oocyte growth","BP"
"GO:0007418",1.00000000000437,0.756735656652844,0,2,"ventral midline development","BP"
"GO:0001192",1.00000000000438,0.911115828703503,0,1,"maintenance of transcriptional fidelity during DNA-templated transcription elongation","BP"
"GO:0001193",1.00000000000438,0.911115828703503,0,1,"maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter","BP"
"GO:0046911",1.00000000000438,0.881819743023921,0,1,"metal chelating activity","MF"
"GO:0071831",1.00000000000438,0.881819743023921,0,1,"intermediate-density lipoprotein particle clearance","BP"
"GO:0090731",1.00000000000438,0.881819743023921,0,1,"cellular response to very-low-density lipoprotein particle stimulus","BP"
"GO:1901630",1.00000000000438,0.881819743023921,0,1,"negative regulation of presynaptic membrane organization","BP"
"GO:1903000",1.00000000000438,0.881819743023921,0,1,"regulation of lipid transport across blood brain barrier","BP"
"GO:1903002",1.00000000000438,0.881819743023921,0,1,"positive regulation of lipid transport across blood brain barrier","BP"
"GO:1905853",1.00000000000438,0.881819743023921,0,1,"regulation of heparan sulfate binding","BP"
"GO:1905855",1.00000000000438,0.881819743023921,0,1,"positive regulation of heparan sulfate binding","BP"
"GO:1905858",1.00000000000438,0.881819743023921,0,1,"regulation of heparan sulfate proteoglycan binding","BP"
"GO:1905860",1.00000000000438,0.881819743023921,0,1,"positive regulation of heparan sulfate proteoglycan binding","BP"
"GO:1905890",1.00000000000438,0.881819743023921,0,1,"regulation of cellular response to very-low-density lipoprotein particle stimulus","BP"
"GO:1903567",1.00000000000442,0.762781605258919,0,2,"regulation of protein localization to ciliary membrane","BP"
"GO:1990679",1.00000000000442,0.869713717816489,0,1,"histone H4-K12 deacetylation","BP"
"GO:0098808",1.00000000000444,0.754690741291111,0,2,"mRNA cap binding","MF"
"GO:2000395",1.00000000000444,0.87220669680493,0,1,"regulation of ubiquitin-dependent endocytosis","BP"
"GO:2000397",1.00000000000444,0.87220669680493,0,1,"positive regulation of ubiquitin-dependent endocytosis","BP"
"GO:0017190",1.00000000000446,0.868633495636662,0,1,"N-terminal peptidyl-aspartic acid acetylation","BP"
"GO:0071846",1.00000000000446,0.784432219726195,0,2,"actin filament debranching","BP"
"GO:1990575",1.00000000000448,0.754493283461126,0,2,"mitochondrial L-ornithine transmembrane transport","BP"
"GO:0032358",1.00000000000458,0.890386573333569,0,1,"oxidized pyrimidine DNA binding","MF"
"GO:0061481",1.00000000000458,0.890386573333569,0,1,"response to TNF agonist","BP"
"GO:1902546",1.00000000000458,0.890386573333569,0,1,"positive regulation of DNA N-glycosylase activity","BP"
"GO:2001272",1.00000000000458,0.890386573333569,0,1,"positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","BP"
"GO:0035438",1.00000000000462,0.869334046501726,0,1,"cyclic-di-GMP binding","MF"
"GO:0061507",1.00000000000462,0.869334046501726,0,1,"cyclic-GMP-AMP binding","MF"
"GO:1905464",1.00000000000464,0.759649658333317,0,2,"positive regulation of DNA duplex unwinding","BP"
"GO:1905776",1.00000000000464,0.759649658333317,0,2,"positive regulation of DNA helicase activity","BP"
"GO:0035862",1.00000000000468,0.870810088360244,0,1,"dITP metabolic process","BP"
"GO:0035863",1.00000000000468,0.870810088360244,0,1,"dITP catabolic process","BP"
"GO:0060806",1.00000000000468,0.870810088360244,0,1,"negative regulation of cell differentiation involved in embryonic placenta development","BP"
"GO:1901639",1.00000000000468,0.870810088360244,0,1,"XDP catabolic process","BP"
"GO:1901640",1.00000000000468,0.870810088360244,0,1,"XTP binding","MF"
"GO:1901641",1.00000000000468,0.870810088360244,0,1,"ITP binding","MF"
"GO:1903674",1.00000000000468,0.870810088360244,0,1,"regulation of cap-dependent translational initiation","BP"
"GO:1903676",1.00000000000468,0.870810088360244,0,1,"positive regulation of cap-dependent translational initiation","BP"
"GO:0015067",1.00000000000474,0.868702786125413,0,1,"amidinotransferase activity","MF"
"GO:0015068",1.00000000000474,0.868702786125413,0,1,"glycine amidinotransferase activity","MF"
"GO:0099180",1.00000000000475,0.754472934527558,0,2,"zinc ion import into synaptic vesicle","BP"
"GO:0140260",1.00000000000477,0.912450385229566,0,1,"mitochondrial proton-transporting ATP synthase complex binding","MF"
"GO:0004918",1.00000000000478,0.868517536509535,0,1,"interleukin-8 receptor activity","MF"
"GO:0038112",1.00000000000478,0.868517536509535,0,1,"interleukin-8-mediated signaling pathway","BP"
"GO:1901707",1.00000000000483,0.887967328706701,0,1,"leptomycin B binding","MF"
"GO:0071796",1.0000000000049,0.768678496293049,0,2,"K6-linked polyubiquitin modification-dependent protein binding","MF"
"GO:0000772",1.00000000000497,0.88946398339292,0,1,"mating pheromone activity","MF"
"GO:0070453",1.00000000000499,0.785253978160787,0,2,"regulation of heme biosynthetic process","BP"
"GO:1901463",1.00000000000499,0.785253978160787,0,2,"regulation of tetrapyrrole biosynthetic process","BP"
"GO:0044324",1.000000000005,0.891690189320144,0,1,"regulation of transcription involved in anterior/posterior axis specification","BP"
"GO:2000016",1.000000000005,0.891690189320144,0,1,"negative regulation of determination of dorsal identity","BP"
"GO:0003933",1.00000000000503,0.884478469229491,0,1,"GTP cyclohydrolase activity","MF"
"GO:0003934",1.00000000000503,0.884478469229491,0,1,"GTP cyclohydrolase I activity","MF"
"GO:0051066",1.00000000000503,0.884478469229491,0,1,"dihydrobiopterin metabolic process","BP"
"GO:1905627",1.00000000000503,0.884478469229491,0,1,"regulation of serotonin biosynthetic process","BP"
"GO:0015684",1.00000000000505,0.765598494909068,0,2,"ferrous iron transport","BP"
"GO:0032227",1.00000000000505,0.765598494909068,0,2,"negative regulation of synaptic transmission, dopaminergic","BP"
"GO:1903874",1.00000000000505,0.765598494909068,0,2,"ferrous iron transmembrane transport","BP"
"GO:0061078",1.00000000000506,0.909566403994855,0,1,"positive regulation of prostaglandin secretion involved in immune response","BP"
"GO:0090323",1.00000000000506,0.909566403994855,0,1,"prostaglandin secretion involved in immune response","BP"
"GO:1905938",1.00000000000507,0.806346804461223,0,2,"positive regulation of germ cell proliferation","BP"
"GO:2000256",1.00000000000507,0.806346804461223,0,2,"positive regulation of male germ cell proliferation","BP"
"GO:0004051",1.00000000000508,0.774838252399776,0,2,"arachidonate 5-lipoxygenase activity","MF"
"GO:0019372",1.00000000000508,0.774838252399776,0,2,"lipoxygenase pathway","BP"
"GO:0005499",1.00000000000513,0.794368124838103,0,2,"vitamin D binding","MF"
"GO:0140049",1.00000000000514,0.870712160452223,0,1,"regulation of endocardial cushion to mesenchymal transition","BP"
"GO:0140051",1.00000000000514,0.870712160452223,0,1,"positive regulation of endocardial cushion to mesenchymal transition","BP"
"GO:2000800",1.00000000000514,0.870712160452223,0,1,"regulation of endocardial cushion to mesenchymal transition involved in heart valve formation","BP"
"GO:2000802",1.00000000000514,0.870712160452223,0,1,"positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation","BP"
"GO:0045234",1.00000000000516,0.868968058490859,0,1,"protein palmitoleylation","BP"
"GO:2000120",1.00000000000517,0.765911119415156,0,2,"positive regulation of sodium-dependent phosphate transport","BP"
"GO:0072739",1.00000000000521,0.759894539021357,0,2,"response to anisomycin","BP"
"GO:1990927",1.00000000000521,0.759894539021357,0,2,"calcium ion regulated lysosome exocytosis","BP"
"GO:0032599",1.00000000000521,0.86922564919852,0,1,"protein transport out of membrane raft","BP"
